,DateUpdated,AgeGroups,Total cases,Confirmed cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths,Year,value
324,2021-07-29,20-29,62275,55644.0,13381.0,10,10.0,0.0,2021,57.0
325,2021-07-30,20-29,62400,55734.0,13408.0,10,10.0,0.0,2021,57.0
326,2021-08-02,20-29,62681,55956.0,13469.0,10,10.0,0.0,2021,57.0
327,2021-08-03,20-29,62805,56072.0,13495.0,10,10.0,0.0,2021,57.0
328,2021-08-04,20-29,62941,56158.0,13524.0,10,10.0,0.0,2021,57.0
329,2021-12-16,20-29,78758,68985.0,16923.0,19,16.0,3.0,2021,57.0
330,2021-12-17,20-29,79009,69157.0,16977.0,19,16.0,3.0,2021,57.0
331,2021-12-20,20-29,80060,70135.0,17203.0,19,16.0,3.0,2021,57.0
332,2021-12-21,20-29,81024,70934.0,17410.0,19,16.0,3.0,2021,57.0
333,2021-12-22,20-29,81585,71454.0,17531.0,19,16.0,3.0,2021,57.0
334,2021-12-23,20-29,82201,71989.0,17663.0,19,16.0,3.0,2021,57.0
335,2021-08-05,20-29,63090,56280.0,13556.0,10,10.0,0.0,2021,57.0
336,2021-08-06,20-29,63278,56434.0,13597.0,10,10.0,0.0,2021,57.0
337,2021-08-09,20-29,63535,56634.0,13652.0,10,10.0,0.0,2021,57.0
338,2021-08-10,20-29,63584,56686.0,13663.0,10,10.0,0.0,2021,57.0
339,2021-08-11,20-29,63764,56828.0,13701.0,10,10.0,0.0,2021,57.0
340,2021-08-12,20-29,63915,56958.0,13734.0,10,10.0,0.0,2021,57.0
341,2021-08-13,20-29,64019,57042.0,13756.0,10,10.0,0.0,2021,57.0
342,2021-08-16,20-29,64350,57303.0,13827.0,10,10.0,0.0,2021,57.0
343,2021-09-29,20-29,68932,60979.0,14812.0,13,12.0,1.0,2021,57.0
344,2021-09-30,20-29,68950,60993.0,14816.0,13,12.0,1.0,2021,57.0
345,2021-10-01,20-29,69039,61069.0,14835.0,13,12.0,1.0,2021,57.0
346,2021-10-04,20-29,69178,61197.0,14865.0,13,12.0,1.0,2021,57.0
347,2021-10-05,20-29,69233,61241.0,14876.0,13,12.0,1.0,2021,57.0
348,2021-10-06,20-29,69286,61292.0,14888.0,13,12.0,1.0,2021,57.0
349,2021-10-07,20-29,69363,61364.0,14904.0,13,12.0,1.0,2021,57.0
350,2021-08-17,20-29,64528,57415.0,13865.0,10,10.0,0.0,2021,57.0
351,2021-08-18,20-29,64660,57528.0,13894.0,10,10.0,0.0,2021,57.0
352,2021-08-19,20-29,64750,57610.0,13913.0,10,10.0,0.0,2021,57.0
353,2021-08-20,20-29,64841,57667.0,13933.0,11,11.0,0.0,2021,57.0
354,2021-08-23,20-29,65106,57901.0,13990.0,11,11.0,0.0,2021,57.0
355,2021-08-24,20-29,65309,58080.0,14033.0,11,11.0,0.0,2021,57.0
356,2021-08-25,20-29,65425,58154.0,14058.0,11,11.0,0.0,2021,57.0
357,2021-08-26,20-29,65551,58269.0,14085.0,11,11.0,0.0,2021,57.0
358,2021-08-27,20-29,65695,58365.0,14116.0,11,11.0,0.0,2021,57.0
359,2021-10-08,20-29,69447,61445.0,14922.0,13,12.0,1.0,2021,57.0
360,2021-10-12,20-29,69663,61648.0,14969.0,13,12.0,1.0,2021,57.0
361,2021-10-13,20-29,69705,61691.0,14978.0,13,12.0,1.0,2021,57.0
362,2021-10-14,20-29,69833,61797.0,15005.0,13,12.0,1.0,2021,57.0
363,2021-10-15,20-29,69913,61873.0,15023.0,13,12.0,1.0,2021,57.0
364,2021-10-18,20-29,70062,62018.0,15055.0,13,12.0,1.0,2021,57.0
365,2021-10-19,20-29,70148,62086.0,15073.0,13,12.0,1.0,2021,57.0
366,2021-12-27,20-29,85202,74632.0,18308.0,21,18.0,3.0,2021,57.0
367,2021-12-28,20-29,86347,75580.0,18554.0,22,19.0,3.0,2021,57.0
368,2021-12-29,20-29,87789,76898.0,18864.0,22,19.0,3.0,2021,57.0
369,2021-12-30,20-29,89283,78174.0,19185.0,22,19.0,3.0,2021,57.0
370,2021-10-20,20-29,70196,62135.0,15083.0,13,12.0,1.0,2021,57.0
371,2021-10-21,20-29,70257,62193.0,15096.0,13,12.0,1.0,2021,57.0
372,2021-10-22,20-29,70316,62244.0,15109.0,13,12.0,1.0,2021,57.0
373,2021-10-25,20-29,70436,62358.0,15135.0,13,12.0,1.0,2021,57.0
374,2021-10-26,20-29,70462,62384.0,15140.0,13,12.0,1.0,2021,57.0
375,2021-10-27,20-29,70519,62434.0,15153.0,13,12.0,1.0,2021,57.0
376,2021-10-28,20-29,70585,62494.0,15167.0,13,12.0,1.0,2021,57.0
377,2021-10-29,20-29,70632,62537.0,15177.0,14,13.0,1.0,2021,57.0
378,2021-11-01,20-29,70770,62672.0,15207.0,14,13.0,1.0,2021,57.0
379,2021-11-02,20-29,70822,62725.0,15218.0,14,13.0,1.0,2021,57.0
380,2021-11-03,20-29,70891,62782.0,15233.0,14,13.0,1.0,2021,57.0
381,2021-11-04,20-29,70940,62818.0,15243.0,14,13.0,1.0,2021,57.0
382,2021-11-05,20-29,70973,62852.0,15250.0,15,14.0,1.0,2021,57.0
383,2021-11-08,20-29,71133,63000.0,15285.0,15,14.0,1.0,2021,57.0
384,2021-11-09,20-29,71174,63036.0,15293.0,15,14.0,1.0,2021,57.0
385,2021-11-10,20-29,71245,63096.0,15309.0,15,14.0,1.0,2021,57.0
386,2021-11-11,20-29,71321,63161.0,15325.0,15,14.0,1.0,2021,57.0
387,2021-11-12,20-29,71384,63216.0,15339.0,15,14.0,1.0,2021,57.0
388,2021-11-15,20-29,71653,63462.0,15396.0,15,14.0,1.0,2021,57.0
389,2021-11-16,20-29,71717,63514.0,15410.0,15,14.0,1.0,2021,57.0
390,2021-11-17,20-29,71832,63627.0,15435.0,15,14.0,1.0,2021,57.0
391,2021-11-18,20-29,71922,63722.0,15454.0,16,15.0,1.0,2021,57.0
392,2021-11-19,20-29,72027,63816.0,15477.0,16,15.0,1.0,2021,57.0
393,2021-11-22,20-29,72301,64077.0,15536.0,16,15.0,1.0,2021,57.0
394,2021-11-23,20-29,72396,64158.0,15556.0,16,15.0,1.0,2021,57.0
395,2021-11-24,20-29,72507,64265.0,15580.0,16,15.0,1.0,2021,57.0
396,2021-11-26,20-29,72786,64523.0,15640.0,16,15.0,1.0,2021,57.0
397,2021-11-29,20-29,73107,64829.0,15709.0,16,15.0,1.0,2021,57.0
398,2021-11-30,20-29,73244,64963.0,15738.0,17,16.0,1.0,2021,57.0
399,2021-12-01,20-29,73434,65128.0,15779.0,17,16.0,1.0,2021,57.0
400,2021-12-02,20-29,73688,65386.0,15834.0,17,16.0,1.0,2021,57.0
401,2021-12-03,20-29,73830,65500.0,15864.0,17,16.0,1.0,2021,57.0
402,2021-12-06,20-29,74742,66396.0,16060.0,17,16.0,1.0,2021,57.0
403,2021-12-07,20-29,75039,66657.0,16124.0,17,16.0,1.0,2021,57.0
404,2021-01-31,20-29,43345,40214.0,9301.0,6,6.0,0.0,2021,57.0
405,2021-02-01,20-29,43773,40612.0,9393.0,7,7.0,0.0,2021,57.0
406,2021-02-02,20-29,43866,40684.0,9413.0,7,7.0,0.0,2021,57.0
407,2021-02-03,20-29,44021,40837.0,9446.0,7,7.0,0.0,2021,57.0
408,2021-02-04,20-29,44256,41040.0,9496.0,7,7.0,0.0,2021,57.0
409,2021-02-07,20-29,45014,41726.0,9659.0,7,7.0,0.0,2021,57.0
410,2021-02-08,20-29,45149,41845.0,9688.0,8,8.0,0.0,2021,57.0
411,2021-01-27,20-29,42491,39425.0,9117.0,6,6.0,0.0,2021,57.0
412,2021-01-28,20-29,42697,39609.0,9162.0,6,6.0,0.0,2021,57.0
413,2021-03-18,20-29,50980,46514.0,10939.0,9,9.0,0.0,2021,57.0
414,2021-04-14,20-29,56961,51460.0,12239.0,8,8.0,0.0,2021,57.0
415,2021-04-15,20-29,57177,51646.0,12286.0,8,8.0,0.0,2021,57.0
416,2021-04-18,20-29,57678,52072.0,12394.0,9,9.0,0.0,2021,57.0
417,2021-02-09,20-29,45300,41962.0,9720.0,8,8.0,0.0,2021,57.0
418,2021-02-10,20-29,45484,42125.0,9760.0,8,8.0,0.0,2021,57.0
419,2021-02-11,20-29,45629,42261.0,9791.0,8,8.0,0.0,2021,57.0
420,2021-02-14,20-29,46102,42696.0,9892.0,8,8.0,0.0,2021,57.0
421,2021-02-15,20-29,46191,42776.0,9911.0,8,8.0,0.0,2021,57.0
422,2021-02-16,20-29,46305,42832.0,9936.0,9,9.0,0.0,2021,57.0
423,2021-02-17,20-29,46393,42911.0,9955.0,9,9.0,0.0,2021,57.0
424,2021-03-21,20-29,51462,46935.0,11042.0,9,9.0,0.0,2021,57.0
425,2021-03-22,20-29,51610,47055.0,11074.0,9,9.0,0.0,2021,57.0
426,2021-03-23,20-29,51887,47166.0,11149.0,9,9.0,0.0,2021,57.0
427,2021-03-24,20-29,52160,47429.0,11208.0,9,9.0,0.0,2021,57.0
428,2021-03-25,20-29,52474,47684.0,11275.0,9,9.0,0.0,2021,57.0
429,2021-03-28,20-29,53068,48200.0,11403.0,9,9.0,0.0,2021,57.0
430,2021-02-18,20-29,46612,43117.0,10002.0,9,9.0,0.0,2021,57.0
431,2021-02-21,20-29,46977,43458.0,10080.0,9,9.0,0.0,2021,57.0
432,2021-02-22,20-29,47238,43549.0,10136.0,9,9.0,0.0,2021,57.0
433,2021-02-23,20-29,47514,43671.0,10195.0,9,9.0,0.0,2021,57.0
434,2021-02-24,20-29,47723,43836.0,10240.0,9,9.0,0.0,2021,57.0
435,2021-02-25,20-29,47879,43955.0,10274.0,9,9.0,0.0,2021,57.0
436,2021-02-28,20-29,48371,44383.0,10379.0,9,9.0,0.0,2021,57.0
437,2021-03-29,20-29,53407,48439.0,11476.0,9,9.0,0.0,2021,57.0
438,2021-04-07,20-29,55317,50008.0,11886.0,9,9.0,0.0,2021,57.0
439,2021-04-08,20-29,55666,50317.0,11961.0,9,9.0,0.0,2021,57.0
440,2021-04-11,20-29,56230,50826.0,12082.0,9,9.0,0.0,2021,57.0
441,2021-04-12,20-29,56491,51052.0,12138.0,8,8.0,0.0,2021,57.0
442,2021-04-13,20-29,56791,51309.0,12203.0,8,8.0,0.0,2021,57.0
443,2021-03-01,20-29,48452,44449.0,10397.0,9,9.0,0.0,2021,57.0
444,2021-03-02,20-29,48555,44514.0,10419.0,9,9.0,0.0,2021,57.0
445,2021-03-03,20-29,48723,44660.0,10455.0,9,9.0,0.0,2021,57.0
446,2021-03-04,20-29,48866,44787.0,10485.0,9,9.0,0.0,2021,57.0
447,2021-03-07,20-29,49232,45112.0,10564.0,9,9.0,0.0,2021,57.0
448,2021-03-08,20-29,49379,45223.0,10595.0,9,9.0,0.0,2021,57.0
449,2021-03-09,20-29,49478,45277.0,10617.0,9,9.0,0.0,2021,57.0
450,2021-01-01,20-29,32405,30190.0,6953.0,7,7.0,0.0,2021,57.0
451,2021-01-03,20-29,33125,30867.0,7108.0,7,7.0,0.0,2021,57.0
452,2021-01-04,20-29,33520,31229.0,7193.0,7,7.0,0.0,2021,57.0
453,2021-03-30,20-29,53572,48576.0,11511.0,9,9.0,0.0,2021,57.0
454,2021-03-31,20-29,53912,48790.0,11584.0,9,9.0,0.0,2021,57.0
455,2021-04-01,20-29,54210,49075.0,11648.0,9,9.0,0.0,2021,57.0
456,2021-04-04,20-29,54698,49517.0,11753.0,9,9.0,0.0,2021,57.0
457,2021-04-05,20-29,54911,49680.0,11799.0,9,9.0,0.0,2021,57.0
458,2021-04-06,20-29,55081,49827.0,11836.0,9,9.0,0.0,2021,57.0
459,2021-01-05,20-29,33940,31626.0,7283.0,7,7.0,0.0,2021,57.0
460,2021-01-06,20-29,34541,32153.0,7412.0,7,7.0,0.0,2021,57.0
461,2021-01-07,20-29,35141,32758.0,7540.0,7,7.0,0.0,2021,57.0
462,2021-01-10,20-29,36499,34047.0,7832.0,7,7.0,0.0,2021,57.0
463,2021-01-11,20-29,37140,34630.0,7969.0,7,7.0,0.0,2021,57.0
464,2021-01-12,20-29,37808,35207.0,8113.0,7,7.0,0.0,2021,57.0
465,2021-01-13,20-29,37981,35335.0,8150.0,7,7.0,0.0,2021,57.0
466,2021-01-14,20-29,38324,35628.0,8223.0,7,7.0,0.0,2021,57.0
467,2021-03-10,20-29,49596,45376.0,10642.0,9,9.0,0.0,2021,57.0
468,2021-03-11,20-29,49841,45609.0,10695.0,9,9.0,0.0,2021,57.0
469,2021-03-14,20-29,50299,45982.0,10793.0,9,9.0,0.0,2021,57.0
470,2021-03-15,20-29,50484,46091.0,10833.0,9,9.0,0.0,2021,57.0
471,2021-03-16,20-29,50525,46131.0,10841.0,9,9.0,0.0,2021,57.0
472,2021-03-17,20-29,50736,46320.0,10887.0,9,9.0,0.0,2021,57.0
473,2021-01-17,20-29,39436,36691.0,8462.0,6,6.0,0.0,2021,57.0
474,2021-01-18,20-29,39777,37026.0,8535.0,6,6.0,0.0,2021,57.0
475,2021-01-19,20-29,40099,37258.0,8604.0,6,6.0,0.0,2021,57.0
476,2021-01-20,20-29,40387,37515.0,8666.0,6,6.0,0.0,2021,57.0
477,2021-01-21,20-29,40725,37817.0,8739.0,6,6.0,0.0,2021,57.0
478,2021-01-24,20-29,41657,38694.0,8939.0,6,6.0,0.0,2021,57.0
479,2021-01-25,20-29,41860,38870.0,8982.0,6,6.0,0.0,2021,57.0
480,2021-01-26,20-29,42263,39226.0,9069.0,6,6.0,0.0,2021,57.0
481,2021-04-19,20-29,57826,52208.0,12425.0,10,10.0,0.0,2021,57.0
482,2021-04-20,20-29,58002,52349.0,12463.0,10,10.0,0.0,2021,57.0
483,2021-04-21,20-29,58145,52459.0,12494.0,10,10.0,0.0,2021,57.0
484,2021-04-22,20-29,58333,52617.0,12534.0,10,10.0,0.0,2021,57.0
485,2021-04-25,20-29,58740,52925.0,12622.0,10,10.0,0.0,2021,57.0
486,2021-04-26,20-29,58843,53021.0,12644.0,9,9.0,0.0,2021,57.0
487,2021-04-27,20-29,58966,53094.0,12670.0,9,9.0,0.0,2021,57.0
488,2021-04-28,20-29,59058,53172.0,12690.0,9,9.0,0.0,2021,57.0
489,2021-04-29,20-29,59211,53302.0,12723.0,9,9.0,0.0,2021,57.0
490,2021-05-02,20-29,59498,53524.0,12785.0,9,9.0,0.0,2021,57.0
491,2021-05-03,20-29,59632,53595.0,12813.0,10,10.0,0.0,2021,57.0
492,2021-05-04,20-29,59746,53674.0,12838.0,10,10.0,0.0,2021,57.0
493,2021-05-05,20-29,59882,53804.0,12867.0,10,10.0,0.0,2021,57.0
494,2021-05-06,20-29,59959,53867.0,12884.0,10,10.0,0.0,2021,57.0
495,2021-05-10,20-29,60131,54010.0,12921.0,10,10.0,0.0,2021,57.0
496,2021-05-11,20-29,60199,54041.0,12935.0,10,10.0,0.0,2021,57.0
497,2021-05-12,20-29,60238,54069.0,12944.0,10,10.0,0.0,2021,57.0
498,2021-05-13,20-29,60306,54130.0,12958.0,10,10.0,0.0,2021,57.0
499,2021-05-14,20-29,60390,54197.0,12976.0,10,10.0,0.0,2021,57.0
500,2021-05-17,20-29,60511,54311.0,13002.0,10,10.0,0.0,2021,57.0
501,2021-05-18,20-29,60531,54333.0,13007.0,10,10.0,0.0,2021,57.0
502,2021-05-19,20-29,60577,54360.0,13016.0,10,10.0,0.0,2021,57.0
503,2021-05-20,20-29,60614,54392.0,13024.0,10,10.0,0.0,2021,57.0
504,2021-05-21,20-29,60643,54406.0,13031.0,10,10.0,0.0,2021,57.0
505,2021-05-24,20-29,60736,54492.0,13051.0,10,10.0,0.0,2021,57.0
506,2021-05-25,20-29,60766,54512.0,13057.0,10,10.0,0.0,2021,57.0
507,2021-05-26,20-29,60787,54531.0,13062.0,10,10.0,0.0,2021,57.0
508,2021-05-27,30-39,53926,48970.0,12189.0,41,39.0,2.0,2021,45.9
509,2021-05-28,30-39,53964,48995.0,12197.0,42,40.0,2.0,2021,45.9
510,2021-06-01,30-39,54011,49039.0,12208.0,42,40.0,2.0,2021,45.9
511,2021-06-02,30-39,54028,49045.0,12212.0,42,40.0,2.0,2021,45.9
512,2021-06-03,30-39,54031,49046.0,12212.0,42,40.0,2.0,2021,45.9
513,2021-06-04,30-39,54059,49058.0,12219.0,42,40.0,2.0,2021,45.9
514,2021-06-07,30-39,54094,49093.0,12227.0,43,41.0,2.0,2021,45.9
515,2021-06-08,30-39,54105,49102.0,12229.0,43,41.0,2.0,2021,45.9
516,2021-08-30,30-39,58295,52497.0,13176.0,45,43.0,2.0,2021,45.9
517,2021-08-31,30-39,58473,52634.0,13216.0,45,43.0,2.0,2021,45.9
518,2021-09-01,30-39,58579,52724.0,13240.0,45,43.0,2.0,2021,45.9
519,2021-09-02,30-39,58693,52839.0,13266.0,46,44.0,2.0,2021,45.9
520,2021-09-03,30-39,58800,52921.0,13290.0,46,44.0,2.0,2021,45.9
521,2021-09-07,30-39,59056,53138.0,13348.0,46,44.0,2.0,2021,45.9
522,2021-06-09,30-39,54122,49113.0,12233.0,43,41.0,2.0,2021,45.9
523,2021-06-10,30-39,54130,49119.0,12235.0,43,41.0,2.0,2021,45.9
524,2021-06-11,30-39,54138,49123.0,12237.0,43,41.0,2.0,2021,45.9
525,2021-06-14,30-39,54155,49136.0,12240.0,43,41.0,2.0,2021,45.9
526,2021-06-15,30-39,54162,49143.0,12242.0,43,41.0,2.0,2021,45.9
527,2021-06-16,30-39,54170,49150.0,12244.0,43,41.0,2.0,2021,45.9
528,2021-06-17,30-39,54179,49155.0,12246.0,43,41.0,2.0,2021,45.9
529,2021-06-18,30-39,54190,49161.0,12248.0,43,41.0,2.0,2021,45.9
530,2021-09-08,30-39,59199,53228.0,13381.0,46,44.0,2.0,2021,45.9
531,2021-12-08,30-39,68382,61595.0,15456.0,61,53.0,8.0,2021,45.9
532,2021-12-09,30-39,68834,61921.0,15558.0,61,53.0,8.0,2021,45.9
533,2021-12-10,30-39,69341,62392.0,15673.0,63,54.0,9.0,2021,45.9
534,2021-12-13,30-39,70745,62911.0,15990.0,63,54.0,9.0,2021,45.9
535,2021-12-14,30-39,71280,63333.0,16111.0,63,54.0,9.0,2021,45.9
536,2021-12-15,30-39,71582,63620.0,16179.0,63,54.0,9.0,2021,45.9
537,2021-06-21,30-39,54219,49190.0,12255.0,43,41.0,2.0,2021,45.9
538,2021-06-22,30-39,54224,49190.0,12256.0,43,41.0,2.0,2021,45.9
539,2021-06-23,30-39,54229,49195.0,12257.0,43,41.0,2.0,2021,45.9
540,2021-06-24,30-39,54251,49218.0,12262.0,43,41.0,2.0,2021,45.9
541,2021-06-25,30-39,54276,49243.0,12268.0,43,41.0,2.0,2021,45.9
542,2021-06-28,30-39,54305,49270.0,12274.0,43,41.0,2.0,2021,45.9
543,2021-06-29,30-39,54310,49273.0,12275.0,43,41.0,2.0,2021,45.9
544,2021-06-30,30-39,54317,49278.0,12277.0,43,41.0,2.0,2021,45.9
545,2021-09-09,30-39,59290,53302.0,13401.0,46,44.0,2.0,2021,45.9
546,2021-09-10,30-39,59380,53376.0,13421.0,46,44.0,2.0,2021,45.9
547,2021-09-13,30-39,59611,53570.0,13474.0,46,44.0,2.0,2021,45.9
548,2021-09-14,30-39,59781,53719.0,13512.0,46,44.0,2.0,2021,45.9
549,2021-09-15,30-39,59860,53786.0,13530.0,46,44.0,2.0,2021,45.9
550,2021-09-16,30-39,60028,53903.0,13568.0,46,44.0,2.0,2021,45.9
551,2021-07-01,30-39,54322,49280.0,12278.0,43,41.0,2.0,2021,45.9
552,2021-07-02,30-39,54339,49293.0,12282.0,43,41.0,2.0,2021,45.9
553,2021-07-06,30-39,54390,49335.0,12294.0,43,41.0,2.0,2021,45.9
554,2021-07-07,30-39,54400,49344.0,12296.0,43,41.0,2.0,2021,45.9
555,2021-07-08,30-39,54408,49348.0,12298.0,43,41.0,2.0,2021,45.9
556,2021-07-09,30-39,54440,49371.0,12305.0,43,41.0,2.0,2021,45.9
557,2021-07-12,30-39,54455,49382.0,12308.0,43,41.0,2.0,2021,45.9
558,2021-07-13,30-39,54492,49409.0,12317.0,43,41.0,2.0,2021,45.9
559,2021-09-17,30-39,60275,54044.0,13624.0,46,44.0,2.0,2021,45.9
560,2021-07-14,30-39,54519,49430.0,12323.0,43,41.0,2.0,2021,45.9
561,2021-07-15,30-39,54551,49445.0,12330.0,43,41.0,2.0,2021,45.9
562,2021-07-16,30-39,54579,49464.0,12336.0,43,41.0,2.0,2021,45.9
563,2021-07-19,30-39,54644,49520.0,12351.0,43,41.0,2.0,2021,45.9
564,2021-07-20,30-39,54686,49554.0,12360.0,43,41.0,2.0,2021,45.9
565,2021-07-21,30-39,54719,49577.0,12368.0,43,41.0,2.0,2021,45.9
566,2021-07-22,30-39,54764,49611.0,12378.0,43,41.0,2.0,2021,45.9
567,2021-07-23,30-39,54796,49639.0,12385.0,43,41.0,2.0,2021,45.9
568,2021-09-20,30-39,60501,54252.0,13675.0,46,44.0,2.0,2021,45.9
569,2021-09-21,30-39,60563,54312.0,13689.0,46,44.0,2.0,2021,45.9
570,2021-09-22,30-39,60640,54394.0,13706.0,47,45.0,2.0,2021,45.9
571,2021-09-23,30-39,60732,54480.0,13727.0,47,45.0,2.0,2021,45.9
572,2021-09-24,30-39,60811,54555.0,13745.0,47,45.0,2.0,2021,45.9
573,2021-09-27,30-39,61056,54758.0,13800.0,47,44.0,3.0,2021,45.9
574,2021-09-28,30-39,61145,54839.0,13820.0,48,45.0,3.0,2021,45.9
575,2021-07-26,30-39,54900,49710.0,12409.0,43,41.0,2.0,2021,45.9
576,2021-07-27,30-39,54994,49790.0,12430.0,43,41.0,2.0,2021,45.9
577,2021-07-28,30-39,55065,49845.0,12446.0,43,41.0,2.0,2021,45.9
578,2021-07-29,30-39,55119,49888.0,12458.0,43,41.0,2.0,2021,45.9
579,2021-07-30,30-39,55227,49963.0,12483.0,43,41.0,2.0,2021,45.9
580,2021-08-02,30-39,55453,50137.0,12534.0,43,41.0,2.0,2021,45.9
581,2021-08-03,30-39,55555,50238.0,12557.0,43,41.0,2.0,2021,45.9
582,2021-08-04,30-39,55647,50293.0,12578.0,43,41.0,2.0,2021,45.9
583,2021-12-16,30-39,71916,63928.0,16255.0,63,54.0,9.0,2021,45.9
584,2021-12-17,30-39,72192,64132.0,16317.0,63,54.0,9.0,2021,45.9
585,2021-12-20,30-39,73242,65137.0,16555.0,63,53.0,10.0,2021,45.9
586,2021-12-21,30-39,74298,66020.0,16793.0,67,57.0,10.0,2021,45.9
587,2021-12-22,30-39,74903,66577.0,16930.0,67,58.0,9.0,2021,45.9
588,2021-12-23,30-39,75523,67108.0,17070.0,67,58.0,9.0,2021,45.9
589,2021-08-05,30-39,55758,50396.0,12603.0,44,42.0,2.0,2021,45.9
590,2021-08-06,30-39,55888,50497.0,12632.0,44,42.0,2.0,2021,45.9
591,2021-08-09,30-39,56108,50670.0,12682.0,44,42.0,2.0,2021,45.9
592,2021-08-10,30-39,56160,50723.0,12694.0,44,42.0,2.0,2021,45.9
593,2021-08-11,30-39,56314,50865.0,12728.0,44,42.0,2.0,2021,45.9
594,2021-08-12,30-39,56433,50964.0,12755.0,44,42.0,2.0,2021,45.9
595,2021-08-13,30-39,56537,51037.0,12779.0,44,42.0,2.0,2021,45.9
596,2021-08-16,30-39,56793,51246.0,12837.0,44,42.0,2.0,2021,45.9
597,2021-09-29,30-39,61214,54903.0,13836.0,48,45.0,3.0,2021,45.9
598,2021-09-30,30-39,61244,54929.0,13843.0,48,45.0,3.0,2021,45.9
599,2021-10-01,30-39,61355,55036.0,13868.0,49,45.0,4.0,2021,45.9
600,2021-10-04,30-39,61522,55193.0,13906.0,49,45.0,4.0,2021,45.9
601,2021-10-05,30-39,61594,55255.0,13922.0,50,46.0,4.0,2021,45.9
602,2021-10-06,30-39,61658,55313.0,13936.0,50,46.0,4.0,2021,45.9
603,2021-10-07,30-39,61744,55396.0,13956.0,50,46.0,4.0,2021,45.9
604,2021-08-17,30-39,56944,51349.0,12871.0,44,42.0,2.0,2021,45.9
605,2021-08-18,30-39,57040,51430.0,12893.0,44,42.0,2.0,2021,45.9
606,2021-08-19,30-39,57115,51498.0,12909.0,45,43.0,2.0,2021,45.9
607,2021-08-20,30-39,57189,51549.0,12926.0,45,43.0,2.0,2021,45.9
608,2021-08-23,30-39,57460,51780.0,12987.0,45,43.0,2.0,2021,45.9
609,2021-08-24,30-39,57628,51939.0,13025.0,45,43.0,2.0,2021,45.9
610,2021-08-25,30-39,57751,52017.0,13053.0,45,43.0,2.0,2021,45.9
611,2021-08-26,30-39,57890,52153.0,13085.0,45,43.0,2.0,2021,45.9
612,2021-08-27,30-39,58035,52260.0,13117.0,45,43.0,2.0,2021,45.9
613,2021-10-08,30-39,61845,55494.0,13979.0,50,46.0,4.0,2021,45.9
614,2021-10-12,30-39,62069,55706.0,14029.0,50,46.0,4.0,2021,45.9
615,2021-10-13,30-39,62110,55747.0,14038.0,53,49.0,4.0,2021,45.9
616,2021-10-14,30-39,62258,55873.0,14072.0,53,49.0,4.0,2021,45.9
617,2021-10-15,30-39,62331,55943.0,14088.0,54,49.0,5.0,2021,45.9
618,2021-10-18,30-39,62510,56109.0,14129.0,54,49.0,5.0,2021,45.9
619,2021-10-19,30-39,62582,56170.0,14145.0,54,49.0,5.0,2021,45.9
620,2021-12-27,30-39,78267,69603.0,17690.0,68,58.0,10.0,2021,45.9
621,2021-12-28,30-39,79274,70474.0,17918.0,69,59.0,10.0,2021,45.9
622,2021-12-29,30-39,80626,71732.0,18224.0,69,59.0,10.0,2021,45.9
623,2021-12-30,30-39,82065,72972.0,18549.0,69,59.0,10.0,2021,45.9
624,2021-10-20,30-39,62661,56241.0,14163.0,54,49.0,5.0,2021,45.9
625,2021-10-21,30-39,62747,56327.0,14182.0,54,49.0,5.0,2021,45.9
626,2021-10-22,30-39,62821,56396.0,14199.0,54,49.0,5.0,2021,45.9
627,2021-10-25,30-39,62974,56549.0,14234.0,54,49.0,5.0,2021,45.9
628,2021-10-26,30-39,63017,56593.0,14243.0,54,49.0,5.0,2021,45.9
629,2021-10-27,30-39,63059,56631.0,14253.0,54,49.0,5.0,2021,45.9
630,2021-10-28,30-39,63129,56696.0,14269.0,54,49.0,5.0,2021,45.9
631,2021-10-29,30-39,63202,56762.0,14285.0,54,49.0,5.0,2021,45.9
632,2021-11-01,30-39,63327,56885.0,14314.0,54,49.0,5.0,2021,45.9
633,2021-11-02,30-39,63393,56950.0,14328.0,55,49.0,6.0,2021,45.9
634,2021-11-03,30-39,63455,57010.0,14342.0,55,49.0,6.0,2021,45.9
635,2021-11-04,30-39,63513,57060.0,14356.0,55,49.0,6.0,2021,45.9
636,2021-11-05,30-39,63572,57117.0,14369.0,55,49.0,6.0,2021,45.9
637,2021-11-08,30-39,63719,57251.0,14402.0,55,49.0,6.0,2021,45.9
638,2021-11-09,30-39,63761,57290.0,14412.0,57,51.0,6.0,2021,45.9
639,2021-11-10,30-39,63823,57339.0,14426.0,57,51.0,6.0,2021,45.9
640,2021-11-11,30-39,63908,57411.0,14445.0,57,51.0,6.0,2021,45.9
641,2021-11-12,30-39,63983,57487.0,14462.0,57,51.0,6.0,2021,45.9
642,2021-11-15,30-39,64348,57837.0,14544.0,58,52.0,6.0,2021,45.9
643,2021-11-16,30-39,64435,57913.0,14564.0,58,52.0,6.0,2021,45.9
644,2021-11-17,30-39,64555,58029.0,14591.0,58,52.0,6.0,2021,45.9
645,2021-11-18,30-39,64675,58146.0,14618.0,58,52.0,6.0,2021,45.9
646,2021-11-19,30-39,64809,58272.0,14649.0,59,52.0,7.0,2021,45.9
647,2021-11-22,30-39,65136,58587.0,14722.0,59,52.0,7.0,2021,45.9
